,brewery_name,review_overall,beer_style,beer_name,beer_abv,beer_brew_name,unique_id,user_id
11839,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3106
11840,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2314
11841,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8009
11842,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9694
11844,Founders Brewing Company,5.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3612
11845,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6131
11846,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7199
11847,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,933
11848,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8600
11849,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4140
11850,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8654
11851,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1856
11852,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8131
11853,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1487
11854,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3826
11855,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10509
11856,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5032
11857,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6727
11858,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10516
11859,Founders Brewing Company,1.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4957
11860,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9298
11861,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6158
11862,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1670
11863,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4320
11864,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2185
11865,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7756
11866,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2498
11867,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9360
11868,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1100
11869,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9899
11870,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8491
11871,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7720
11872,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,78
11873,Founders Brewing Company,2.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8359
11874,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1811
11875,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,344
11876,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8912
11877,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1974
11878,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2435
11879,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1954
11880,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1459
11881,Founders Brewing Company,5.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6149
11882,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8004
11883,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4782
11884,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1387
11885,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1778
11886,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5992
11887,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9152
11888,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2733
11889,Founders Brewing Company,5.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7343
11890,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4969
11891,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1965
11892,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3496
11893,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1221
11894,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1350
11895,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6993
11896,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3803
11897,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5254
11898,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2052
11899,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4203
11900,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4123
11901,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6346
11902,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4672
11903,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6795
11904,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1359
11905,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3295
11906,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4052
11907,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2592
11908,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10540
11909,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2008
11910,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4723
11911,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4265
11913,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1138
11914,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8266
11915,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4000
11916,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8344
11917,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10479
11918,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5068
11919,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8565
11920,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8962
11921,Founders Brewing Company,5.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1174
11922,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8328
11923,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3052
11924,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9224
11925,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2841
11926,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10138
11927,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2300
11928,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10034
11929,Founders Brewing Company,5.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2795
11930,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3937
11931,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10165
11932,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7623
11933,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7087
11934,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8441
11935,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9023
11936,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7739
11937,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10097
11938,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10228
11939,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,333
11940,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7833
11941,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3736
11942,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10487
11943,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4330
11944,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,370
11945,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7734
11946,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8296
11947,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10055
11948,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9169
11949,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1981
11950,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1021
11951,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8125
11952,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1167
11953,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5576
11954,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5478
11955,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6244
11956,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8479
11957,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8164
11958,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3109
11959,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7515
11960,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6140
11961,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7909
11962,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,2067
11964,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6456
11965,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10194
11966,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5592
11967,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5146
11968,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8240
11969,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10250
11970,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3379
11971,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,10090
11972,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3658
11973,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3972
11974,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6384
11975,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3719
11976,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,7391
11977,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9670
11978,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4972
11979,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6428
11980,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5941
11981,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,737
11982,Founders Brewing Company,2.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5331
11983,Founders Brewing Company,2.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4051
11984,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,9153
11985,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6893
11986,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6663
11987,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,284
11988,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,1629
11989,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3894
11990,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,4696
11991,Founders Brewing Company,3.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,5759
11992,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3341
11993,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6631
11994,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,510
11996,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,8341
11997,Founders Brewing Company,4.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6034
11998,Founders Brewing Company,4.0,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3423
11999,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,942
12000,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,6683
12001,Founders Brewing Company,3.5,Fruit / Vegetable Beer,Founders Cerise,6.5,Founders Cerise (Founders Brewing Company),15,3320
